Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,New Rating
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183,2/19/2019,19:24,Cash,174.4,4.76,8.72,8,High
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.6,370,3/3/2019,17:36,Cash,352.08,4.76,17.6,9,High
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53,2/24/2019,13:08,Ewallet,50.8,4.76,2.54,4,Medium
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.76,604,2/19/2019,11:33,Ewallet,575.12,4.76,28.76,6,Medium
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.75,58,1/23/2019,10:18,Credit card,54.95,4.76,2.75,9,High
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.07,190,1/14/2019,10:55,Credit card,181.41,4.76,9.07,6,Medium
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,288,2/15/2019,20:21,Credit card,274.2,4.76,13.71,9,High
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.04,64,1/24/2019,13:24,Cash,60.87,4.76,3.04,6,Medium
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.67,455,2/11/2019,18:38,Ewallet,433.45,4.76,21.67,9,High
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,254,3/3/2019,19:30,Ewallet,241.6,4.76,12.08,5,Medium
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.59,495,3/23/2019,13:23,Ewallet,471.73,4.76,23.59,7,Medium
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,653,1/31/2019,10:33,Ewallet,621.8,4.76,31.09,6,Medium
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.24,341,2/8/2019,12:52,Credit card,324.85,4.76,16.24,7,Medium
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.9,334,1/23/2019,11:15,Cash,318.08,4.76,15.9,9,High
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.51,11,2/7/2019,14:15,Cash,10.17,4.76,0.51,6,Medium
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.48,682,3/24/2019,18:27,Cash,649.5,4.76,32.48,5,Medium
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.94,587,1/15/2019,15:01,Cash,558.7,4.76,27.94,6,Medium
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.77,184,1/1/2019,11:40,Ewallet,175.32,4.76,8.77,5,Medium
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.49,31,2/13/2019,18:15,Credit card,29.74,4.76,1.49,9,High
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.12,23,1/30/2019,17:08,Credit card,22.38,4.76,1.12,9,High
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.8,689,1/8/2019,19:38,Cash,655.92,4.76,32.8,4,Medium
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.62,391,1/14/2019,15:42,Ewallet,372.33,4.76,18.62,5,Medium
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.31,91,2/20/2019,13:24,Ewallet,86.27,4.76,4.31,7,Medium
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.07,107,1/26/2019,15:11,Ewallet,101.43,4.76,5.07,7,High
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.28,132,1/17/2019,12:36,Ewallet,125.64,4.76,6.28,5,Medium
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.65,77,1/8/2019,19:09,Credit card,72.93,4.76,3.65,4,Medium
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.83,59,3/13/2019,15:45,Ewallet,56.5,4.76,2.83,10,High
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.1,548,3/15/2019,14:04,Ewallet,522.08,4.76,26.1,6,Medium
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.62,55,2/12/2019,17:49,Cash,52.35,4.76,2.62,4,Medium
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.07,86,3/30/2019,12:51,Credit card,81.44,4.76,4.07,10,High
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.88,102,3/13/2019,12:47,Ewallet,97.52,4.76,4.88,7,Medium
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.92,439,2/21/2019,10:26,Cash,418.3,4.76,20.92,7,High
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.12,486,3/2/2019,16:35,Credit card,462.45,4.76,23.12,9,High
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.26,446,1/18/2019,16:23,Ewallet,425.18,4.76,21.26,5,Medium
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.18,298,2/5/2019,10:17,Cash,283.62,4.76,14.18,9,High
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629,3/2/2019,13:50,Cash,599.2,4.76,29.96,5,Medium
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.18,424,1/14/2019,14:00,Credit card,403.56,4.76,20.18,8,High
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.83,122,2/14/2019,12:42,Ewallet,116.64,4.76,5.83,6,Medium
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.68,329,3/24/2019,17:56,Cash,313.52,4.76,15.68,8,High
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.31,888,2/9/2019,18:58,Credit card,846.1,4.76,42.31,9,High
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.23,236,1/19/2019,11:43,Ewallet,224.52,4.76,11.23,9,High
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.65,224,2/2/2019,12:40,Cash,212.94,4.76,10.65,4,Medium
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.14,45,3/14/2019,15:36,Credit card,42.85,4.76,2.14,9,High
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.11,338,3/10/2019,15:06,Credit card,322.11,4.76,16.11,5,Medium
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.27,27,2/22/2019,12:10,Credit card,25.46,4.76,1.27,5,Medium
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.1,611,1/10/2019,10:31,Credit card,581.98,4.76,29.1,7,Medium
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.57,222,3/14/2019,13:49,Ewallet,211.32,4.76,10.57,7,Medium
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.34,175,2/2/2019,14:05,Credit card,166.7,4.76,8.34,10,High
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.43,471,1/20/2019,12:27,Ewallet,448.56,4.76,22.43,8,High
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.86,270,1/24/2019,20:59,Ewallet,257.16,4.76,12.86,5,Medium
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.61,580,1/5/2019,19:48,Ewallet,552.23,4.76,27.61,8,High
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.19,361,3/21/2019,17:04,Ewallet,343.74,4.76,17.19,6,Medium
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.92,943,3/27/2019,10:43,Cash,898.38,4.76,44.92,7,Medium
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.43,177,3/26/2019,14:13,Credit card,168.5,4.76,8.43,5,Medium
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.95,188,2/6/2019,18:44,Ewallet,179.05,4.76,8.95,8,High
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.21,88,1/13/2019,13:58,Cash,84.16,4.76,4.21,8,High
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.72,477,1/10/2019,17:16,Cash,454.41,4.76,22.72,5,Medium
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,166,1/9/2019,12:07,Cash,158,4.76,7.9,8,High
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.6,97,3/18/2019,15:29,Cash,91.98,4.76,4.6,10,High
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.52,305,3/30/2019,20:37,Cash,290.46,4.76,14.52,7,Medium
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.61,181,2/7/2019,17:59,Cash,172.26,4.76,8.61,8,High
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.92,250,1/19/2019,12:46,Cash,238.36,4.76,11.92,10,High
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.99,735,1/23/2019,10:33,Cash,699.72,4.76,34.99,6,Medium
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.73,708,1/9/2019,11:40,Cash,674.59,4.76,33.73,6,Medium
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,865,3/29/2019,19:12,Ewallet,823.4,4.76,41.17,4,Medium
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.05,64,2/18/2019,11:40,Ewallet,60.95,4.76,3.05,6,Medium
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.02,42,1/29/2019,13:46,Ewallet,40.35,4.76,2.02,6,Medium
